enterprise_id,enterprise_type,fiscal_quarter,revenue_inr,raw_material_cost,energy_cost,logistics_cost,labour_cost,opex_total,capex,gst_input_credit,gst_output_tax,gst_refund_claimed,gst_refund_anomaly,export_incentive_claimed,bank_od_utilization_pct,related_party_txn_pct,is_shell_entity
UDYAM-TN-08-21-0605957,Micro,2022Q4,619336,235658,36860,41230,118780,432528,3805,72923,111480,72923,0,24194,37.4,11.6,0
UDYAM-TN-08-21-0605957,Micro,2023Q1,780871,344969,54997,71052,170194,641213,29455,100363,140557,100363,0,4567,48.4,11.6,0
UDYAM-TN-08-21-0605957,Micro,2023Q2,871896,289165,70397,79707,167623,606892,33020,90425,156941,90425,0,11522,59.9,11.6,0
UDYAM-TN-08-21-0605957,Micro,2023Q3,700457,336457,41610,38270,93926,510262,28584,89708,126082,89708,0,10954,54.2,11.6,0
UDYAM-TN-08-21-0605957,Micro,2023Q4,666705,319579,41877,39679,70725,471859,17899,80413,120007,80413,0,18850,15.9,11.6,0
UDYAM-TN-08-21-0605957,Micro,2024Q1,733171,242479,66570,55031,109320,473400,26075,69505,131971,69505,0,618,14.0,11.6,0
UDYAM-TN-08-21-0605957,Micro,2024Q2,966307,334551,63912,70263,190479,659206,36895,106985,173935,106985,0,38455,63.7,11.6,0
UDYAM-TN-08-21-0605957,Micro,2024Q3,577905,239238,59197,52335,65213,415983,24098,69970,104023,69970,0,8797,18.2,11.6,0
UDYAM-TN-08-21-0605957,Micro,2024Q4,627360,202984,67774,47898,154220,472876,20953,81957,112925,81957,0,3136,53.7,11.6,0
UDYAM-TN-34-22-0797430,Small,2022Q1,7128796,3527160,416479,658934,1745317,6347889,285387,1099442,1283183,1099442,0,184567,57.0,12.7,0
UDYAM-TN-34-22-0797430,Small,2022Q2,8856624,4339673,618233,747807,2008290,7714001,370739,1382793,1594192,1382793,0,255877,62.3,12.7,0
UDYAM-TN-34-22-0797430,Small,2022Q3,7461069,3286760,891356,491993,972608,5642718,2889,997409,1342992,997409,0,333980,34.5,12.7,0
UDYAM-TN-34-22-0797430,Small,2022Q4,5244642,2091225,473488,398320,1151606,4114639,202250,715103,944036,715103,0,35560,58.1,12.7,0
UDYAM-TN-34-22-0797430,Small,2023Q1,6442677,2568736,558521,363024,920988,4411268,99090,738424,1159682,738424,0,8205,13.9,12.7,0
UDYAM-TN-34-22-0797430,Small,2023Q2,8808161,3441460,544350,613843,1794708,6394360,281287,931658,1585469,931658,0,210737,44.0,12.7,0
UDYAM-TN-34-22-0797430,Small,2023Q3,5871979,2554985,493182,325308,1256999,4630473,209996,771316,1056956,771316,0,250376,40.0,12.7,0
UDYAM-TN-34-22-0797430,Small,2023Q4,4478613,1846958,246125,359173,978659,3430915,188150,598581,806150,598581,0,39773,46.7,12.7,0
UDYAM-TN-34-22-0797430,Small,2024Q1,5545100,2334121,512952,419251,618977,3885301,74684,588723,998118,588723,0,180672,58.0,12.7,0
UDYAM-TN-34-22-0797430,Small,2024Q2,7768716,3013611,586759,707055,1595662,5903088,259685,1061615,1398369,1061615,0,287231,95.0,12.7,0
UDYAM-TN-34-22-0797430,Small,2024Q3,7620413,3161188,853659,527276,1196518,5738641,98546,944650,1371674,944650,0,53296,23.7,12.7,0
UDYAM-TN-34-22-0797430,Small,2024Q4,4559607,1424389,258679,289909,641220,2614197,108919,379085,820729,379085,0,15439,61.7,12.7,0
UDYAM-TN-34-23-0369054,Medium,2022Q1,53582889,19316052,3705155,5149512,8708275,36878994,2315436,5801807,9644920,5801807,0,134019,47.9,2.3,0
UDYAM-TN-34-23-0369054,Medium,2022Q2,64008033,23500950,6539431,4286783,11565194,45892358,2605240,7750161,11521446,7750161,0,1615803,32.6,2.3,0
UDYAM-TN-34-23-0369054,Medium,2022Q3,52710112,23136447,3266712,3162495,11928601,41494254,946172,6397564,9487820,6397564,0,414991,27.2,2.3,0
UDYAM-TN-34-23-0369054,Medium,2022Q4,35931659,16385756,3743064,3291530,7710874,31131224,56977,4998631,6467699,4998631,0,1401482,63.0,2.3,0
UDYAM-TN-34-23-0369054,Medium,2023Q1,42145353,17561988,4490295,3748356,7092784,32893422,529297,5228805,7586163,5228805,0,1619358,69.1,2.3,0
UDYAM-TN-34-23-0369054,Medium,2023Q2,73576547,23841980,8608426,6211820,17403956,56066181,1771871,8178960,13243779,8178960,0,2680323,16.1,2.3,0
UDYAM-TN-34-23-0369054,Medium,2023Q3,51333715,24616243,4574320,3742126,7517326,40450015,1038213,7204237,9240069,7204237,0,354569,41.3,2.3,0
UDYAM-TN-34-23-0369054,Medium,2023Q4,38756797,12611362,3592133,3412216,6005945,25621655,1697572,4381727,6976223,4381727,0,1267180,53.7,2.3,0
UDYAM-TN-34-23-0369054,Medium,2024Q1,43425742,20008223,2870778,3795316,5534307,32208623,145281,5663370,7816634,5663370,0,1451139,34.6,2.3,0
UDYAM-TN-34-23-0369054,Medium,2024Q2,73431783,33704885,5355364,4375141,16178856,59614246,3619603,10526572,13217721,10526572,0,1872215,90.5,2.3,0
UDYAM-TN-34-23-0369054,Medium,2024Q3,53516081,19295551,6063647,5169661,9609427,40138286,202729,6907635,9632895,6907635,0,1611131,85.7,2.3,0
UDYAM-TN-34-23-0369054,Medium,2024Q4,39014443,18331151,3986717,2286765,5020419,29625052,1903155,4726696,7022600,4726696,0,404478,51.3,2.3,0
UDYAM-TN-08-20-0938537,Micro,2022Q1,352363,157274,29745,26130,48173,261322,3725,41625,63425,41625,0,12682,33.9,1.5,0
UDYAM-TN-08-20-0938537,Micro,2022Q2,376307,122745,38992,32123,91304,285163,8323,46785,67735,46785,0,14630,62.8,1.5,0
UDYAM-TN-08-20-0938537,Micro,2022Q3,366201,159111,39921,25052,86534,310618,12557,51012,65916,51012,0,3985,47.8,1.5,0
UDYAM-TN-08-20-0938537,Micro,2022Q4,302604,144373,26514,26637,70685,268209,13510,43084,54469,43084,0,6439,10.9,1.5,0
UDYAM-TN-08-20-0938537,Micro,2023Q1,342358,157730,36798,24453,52798,271779,14199,40952,61624,40952,0,16905,43.5,1.5,0
UDYAM-TN-08-20-0938537,Micro,2023Q2,361576,162265,36772,26190,73519,298746,6356,46046,65084,46046,0,16712,45.7,1.5,0
UDYAM-TN-08-20-0938537,Micro,2023Q3,429811,172852,42054,32864,49107,296877,10266,49515,77366,49515,0,20479,47.3,1.5,0
UDYAM-TN-08-20-0938537,Micro,2023Q4,296053,98097,26469,28043,58604,211213,2480,36423,53289,36423,0,7040,16.2,1.5,0
UDYAM-TN-08-20-0938537,Micro,2024Q1,307781,93549,26369,17722,42660,180301,1286,30590,55400,30590,0,3648,11.8,1.5,0
UDYAM-TN-08-20-0938537,Micro,2024Q2,504753,153240,44484,31600,82495,311818,24973,47879,90856,47879,0,16172,87.3,1.5,0
UDYAM-TN-08-20-0938537,Micro,2024Q3,348053,134137,25417,24975,67270,251799,1470,41846,62650,41846,0,5309,94.0,1.5,0
UDYAM-TN-08-20-0938537,Micro,2024Q4,245765,118312,16600,18744,32049,185704,4232,33214,44238,33214,0,4096,26.9,1.5,0
UDYAM-TN-05-21-0196445,Micro,2022Q1,319270,114472,29400,25454,62252,231578,12946,36315,57469,36315,0,11845,72.1,10.0,0
UDYAM-TN-05-21-0196445,Micro,2022Q2,336824,160316,37690,19127,53944,271078,2510,39045,60628,39045,0,2376,87.1,10.0,0
UDYAM-TN-05-21-0196445,Micro,2022Q3,304546,144959,30635,21680,34366,231640,3737,33992,54818,33992,0,3914,46.8,10.0,0
UDYAM-TN-05-21-0196445,Micro,2022Q4,248871,83783,27052,19705,53789,184328,3959,31619,44797,31619,0,7540,22.0,10.0,0
UDYAM-TN-05-21-0196445,Micro,2023Q1,281585,118338,19720,18735,41926,198720,9707,30055,50685,30055,0,4656,10.8,10.0,0
UDYAM-TN-05-21-0196445,Micro,2023Q2,333279,154327,38810,18145,34723,246005,16411,35679,59990,35679,0,15086,25.0,10.0,0
UDYAM-TN-05-21-0196445,Micro,2023Q3,326657,112652,28067,19949,34545,195213,7090,31230,58798,31230,0,12719,13.9,10.0,0
UDYAM-TN-05-21-0196445,Micro,2023Q4,214008,97953,13892,12778,33017,157640,8522,24783,38521,24783,0,9384,41.2,10.0,0
UDYAM-TN-05-21-0196445,Micro,2024Q1,245079,86829,18900,19618,53823,179171,1344,27393,44114,27393,0,8955,14.4,10.0,0
UDYAM-TN-05-21-0196445,Micro,2024Q2,401617,121279,21259,35023,100154,277714,16794,48370,72291,48370,0,14202,73.5,10.0,0
UDYAM-TN-05-21-0196445,Micro,2024Q3,249016,108001,21418,21077,50657,201153,1566,31903,44823,31903,0,1651,88.7,10.0,0
UDYAM-TN-05-21-0196445,Micro,2024Q4,184577,56506,12062,18412,40342,127322,2619,18781,33224,18781,0,6132,81.2,10.0,0
UDYAM-TN-07-22-0842943,Small,2022Q1,8666444,3498549,1037980,546983,1053729,6137241,89734,959646,1559960,959646,0,131801,17.8,14.8,0
UDYAM-TN-07-22-0842943,Small,2022Q2,11464082,5522693,806475,843880,2864714,10037762,77493,1497427,2063535,1497427,0,209652,47.8,14.8,0
UDYAM-TN-07-22-0842943,Small,2022Q3,9065686,4165316,1061432,776845,1441000,7444593,156460,1112603,1631824,1112603,0,137203,14.3,14.8,0
UDYAM-TN-07-22-0842943,Small,2022Q4,6179315,2082773,354505,405252,841562,3684092,116524,535829,1112277,535829,0,170835,69.9,14.8,0
UDYAM-TN-07-22-0842943,Small,2023Q1,9223319,4033697,634990,644087,1260912,6573685,195305,997933,1660197,997933,0,139677,41.0,14.8,0
UDYAM-TN-07-22-0842943,Small,2023Q2,9893567,4707148,1090122,944436,1890113,8631820,233151,1319184,1780842,1319184,0,385239,86.8,14.8,0
UDYAM-TN-07-22-0842943,Small,2023Q3,7865026,3064151,685149,623792,1769618,6142710,98687,924441,1415705,924441,0,43783,67.9,14.8,0
UDYAM-TN-07-22-0842943,Small,2023Q4,5473717,2254946,498656,295861,775190,3824654,144882,678760,985269,678760,0,231133,57.1,14.8,0
UDYAM-TN-07-22-0842943,Small,2024Q1,7520172,3053328,529618,642253,1278284,5503483,307585,977463,1353631,977463,0,317875,49.4,14.8,0
UDYAM-TN-07-22-0842943,Small,2024Q2,9783061,4236322,637730,676782,1688983,7239817,9685,1167868,1760951,1167868,0,99280,62.9,14.8,0
UDYAM-TN-07-22-0842943,Small,2024Q3,9989719,3281422,948163,917633,1083090,6230308,138648,932968,1798150,932968,0,279728,68.8,14.8,0
UDYAM-TN-07-22-0842943,Small,2024Q4,7735759,2812121,556287,510550,1872088,5751046,112117,856031,1392437,856031,0,100150,81.1,14.8,0
UDYAM-TN-16-23-0376880,Micro,2022Q1,443491,214884,42520,29515,100142,387061,21256,67494,79828,67494,0,1158,21.5,5.7,0
UDYAM-TN-16-23-0376880,Micro,2022Q2,676296,267520,61209,59119,82133,469980,5322,76454,121733,76454,0,12176,28.1,5.7,0
UDYAM-TN-16-23-0376880,Micro,2022Q3,562776,220320,53680,29699,74587,378286,21017,61106,101300,61106,0,2954,40.5,5.7,0
UDYAM-TN-16-23-0376880,Micro,2022Q4,515796,171198,51267,36162,120419,379045,18481,64743,92843,64743,0,6454,77.1,5.7,0
UDYAM-TN-16-23-0376880,Micro,2023Q1,600442,299820,58129,50630,144321,552900,25889,90787,108080,90787,0,12164,25.5,5.7,0
UDYAM-TN-16-23-0376880,Micro,2023Q2,591816,254954,57432,41697,138182,492266,27779,80349,106527,80349,0,21145,13.5,5.7,0
UDYAM-TN-16-23-0376880,Micro,2023Q3,649879,206116,37075,56258,137487,436935,26199,63355,116978,63355,0,20012,50.3,5.7,0
UDYAM-TN-16-23-0376880,Micro,2023Q4,449163,206380,32607,36690,54436,330113,11756,48884,80849,48884,0,3420,74.0,5.7,0
UDYAM-TN-16-23-0376880,Micro,2024Q1,460877,191462,42105,23951,67472,324989,10138,55328,82958,55328,0,22803,63.5,5.7,0
UDYAM-TN-16-23-0376880,Micro,2024Q2,704157,216281,68705,51825,146201,483012,10518,82599,126748,82599,0,18571,76.2,5.7,0
UDYAM-TN-16-23-0376880,Micro,2024Q3,473787,173145,54838,38246,107576,373805,18733,67182,85282,67182,0,989,24.2,5.7,0
UDYAM-TN-16-23-0376880,Micro,2024Q4,516286,213628,46204,33814,88216,381863,14794,55101,92932,55101,0,2612,85.1,5.7,0
UDYAM-TN-32-21-0488970,Micro,2022Q1,431361,155276,35843,23849,58314,273282,3693,42905,77645,42905,0,1609,54.2,8.4,0
UDYAM-TN-32-21-0488970,Micro,2022Q2,656164,312705,50910,53248,107435,524298,6968,87198,118109,87198,0,18624,52.5,8.4,0
UDYAM-TN-32-21-0488970,Micro,2022Q3,446876,149881,35877,38188,104497,328442,5798,58871,80438,58871,0,19436,86.6,8.4,0
UDYAM-TN-32-21-0488970,Micro,2022Q4,363914,134300,34675,32503,77239,278716,14826,40739,65504,40739,0,10203,81.5,8.4,0
UDYAM-TN-32-21-0488970,Micro,2023Q1,434670,164823,47860,25746,75302,313730,19629,52938,78241,52938,0,19718,82.6,8.4,0
UDYAM-TN-32-21-0488970,Micro,2023Q2,607941,222085,61109,42729,91571,417494,26317,66442,109429,66442,0,9553,44.1,8.4,0
UDYAM-TN-32-21-0488970,Micro,2023Q3,524651,193308,40096,47080,129851,410334,23315,72664,94437,72664,0,4053,77.6,8.4,0
UDYAM-TN-32-21-0488970,Micro,2023Q4,433209,199217,49986,38489,65220,352912,5182,62686,77978,62686,0,4019,67.0,8.4,0
UDYAM-TN-32-21-0488970,Micro,2024Q1,463155,193708,31392,33548,80677,339325,21549,49212,83368,49212,0,18273,16.4,8.4,0
UDYAM-TN-32-21-0488970,Micro,2024Q2,595176,227536,67580,58496,85973,439586,25404,63578,107132,63578,0,1963,55.3,8.4,0
UDYAM-TN-32-21-0488970,Micro,2024Q3,495444,155586,51875,43114,69531,320106,24563,54542,89180,54542,0,14270,93.9,8.4,0
UDYAM-TN-32-21-0488970,Micro,2024Q4,324957,132107,25438,31374,58002,246920,6371,35982,58492,35982,0,7254,16.9,8.4,0
UDYAM-TN-36-21-0090182,Small,2022Q1,2515571,1136596,141516,146819,324206,1749139,94492,296832,452803,296832,0,121563,11.0,6.5,0
UDYAM-TN-36-21-0090182,Small,2022Q2,2526694,783466,214221,179055,481516,1658258,17648,246299,454805,246299,0,76722,18.0,6.5,0
UDYAM-TN-36-21-0090182,Small,2022Q3,1786114,622622,92005,167936,316748,1199311,64615,188470,321500,188470,0,35895,41.9,6.5,0
UDYAM-TN-36-21-0090182,Small,2022Q4,1699598,558346,148124,101913,404131,1212514,80916,175787,305928,175787,0,72232,46.2,6.5,0
UDYAM-TN-36-21-0090182,Small,2023Q1,2282344,941930,208944,175194,248248,1574316,112420,243147,410822,243147,0,14137,39.4,6.5,0
UDYAM-TN-36-21-0090182,Small,2023Q2,2806669,1241457,282459,167987,627851,2319754,106830,384163,505200,384163,0,88952,26.2,6.5,0
UDYAM-TN-36-21-0090182,Small,2023Q3,2149711,1043234,150483,213803,528804,1936324,82810,280085,386948,280085,0,56305,43.0,6.5,0
UDYAM-TN-36-21-0090182,Small,2023Q4,1981228,734420,227995,146078,381831,1490324,60291,214729,356621,214729,0,49654,55.2,6.5,0
UDYAM-TN-36-21-0090182,Small,2024Q1,1912927,830637,160542,143792,413443,1548413,54349,273557,344327,273557,0,44876,75.6,6.5,0
UDYAM-TN-36-21-0090182,Small,2024Q2,2893925,1375795,286640,174527,387784,2224747,90484,352954,520906,352954,0,110671,43.0,6.5,0
UDYAM-TN-36-21-0090182,Small,2024Q3,2170640,966099,111216,131282,366389,1574986,95153,250865,390715,250865,0,24583,81.9,6.5,0
UDYAM-TN-36-21-0090182,Small,2024Q4,1896659,796572,138434,112251,414260,1461518,50993,253139,341399,253139,0,74417,88.8,6.5,0
UDYAM-TN-20-22-0089756,Micro,2022Q1,455290,139643,48327,39527,95102,322599,6449,52855,81952,52855,0,13547,31.5,6.6,0
UDYAM-TN-20-22-0089756,Micro,2022Q2,533355,226714,48231,31644,60590,367178,8296,53964,96004,53964,0,24950,49.6,6.6,0
UDYAM-TN-20-22-0089756,Micro,2022Q3,361239,151476,33986,18307,71978,275745,1911,45845,65023,45845,0,14904,44.1,6.6,0
UDYAM-TN-20-22-0089756,Micro,2022Q4,305174,96047,28805,19724,58719,203296,14063,32192,54931,32192,0,4014,34.1,6.6,0
UDYAM-TN-20-22-0089756,Micro,2023Q1,415377,182281,33965,36600,94569,347415,5893,59653,74768,59653,0,8491,32.7,6.6,0
UDYAM-TN-20-22-0089756,Micro,2023Q2,529770,234399,52860,29120,69785,386164,10504,59643,95359,59643,0,22288,75.4,6.6,0
UDYAM-TN-20-22-0089756,Micro,2023Q3,500893,162427,39579,43391,75695,321092,9865,49783,90161,49783,0,17488,14.5,6.6,0
UDYAM-TN-20-22-0089756,Micro,2023Q4,348694,117760,24715,23605,56366,222446,3039,32230,62765,32230,0,4824,63.3,6.6,0
UDYAM-TN-20-22-0089756,Micro,2024Q1,451828,182048,29586,28127,91136,330897,17829,52908,81329,52908,0,5408,69.8,6.6,0
UDYAM-TN-20-22-0089756,Micro,2024Q2,592067,201745,62970,56984,88535,410234,5396,69093,106572,69093,0,8563,29.7,6.6,0
UDYAM-TN-20-22-0089756,Micro,2024Q3,487117,172872,44876,28990,79637,326375,19825,47739,87681,47739,0,15316,89.4,6.6,0
UDYAM-TN-20-22-0089756,Micro,2024Q4,387246,136056,35756,35113,62164,269089,8244,47968,69704,47968,0,8911,55.8,6.6,0
UDYAM-TN-35-22-0056137,Micro,2022Q1,636616,240365,65560,44873,87647,438445,12106,77747,114591,77747,0,17548,59.2,0.1,0
UDYAM-TN-35-22-0056137,Micro,2022Q2,729828,312077,51058,49805,88927,501868,14905,83454,131369,83454,0,26586,93.0,0.1,0
UDYAM-TN-35-22-0056137,Micro,2022Q3,720748,312419,58624,36121,116543,523707,21346,87504,129735,87504,0,19258,70.3,0.1,0
UDYAM-TN-35-22-0056137,Micro,2022Q4,457928,219924,53115,43075,55703,371816,20704,62194,82427,62194,0,549,75.6,0.1,0
UDYAM-TN-35-22-0056137,Micro,2023Q1,713244,245047,69076,42044,80847,437014,3783,66148,128384,66148,0,35037,20.9,0.1,0
UDYAM-TN-35-22-0056137,Micro,2023Q2,812209,321511,94851,79798,90217,586376,13870,100265,146198,100265,0,10792,49.8,0.1,0
UDYAM-TN-35-22-0056137,Micro,2023Q3,677162,281862,40518,34147,89145,445672,32738,69255,121889,69255,0,22732,42.7,0.1,0
UDYAM-TN-35-22-0056137,Micro,2023Q4,628287,216445,37576,40709,126195,420925,96,68807,113092,68807,0,14939,31.5,0.1,0
UDYAM-TN-35-22-0056137,Micro,2024Q1,754658,260553,53744,55603,117111,487010,37048,71553,135839,71553,0,32355,44.9,0.1,0
UDYAM-TN-35-22-0056137,Micro,2024Q2,825429,313703,80009,51067,189917,634695,26018,92244,148577,92244,0,38736,32.0,0.1,0
UDYAM-TN-35-22-0056137,Micro,2024Q3,703947,276404,71761,37875,152981,539021,15293,80054,126710,80054,0,17525,68.3,0.1,0
UDYAM-TN-35-22-0056137,Micro,2024Q4,658458,237907,58531,65808,116759,479005,30305,76287,118522,76287,0,14123,21.4,0.1,0
UDYAM-TN-09-21-0938531,Micro,2022Q1,346801,166780,41497,22370,55753,286400,10509,50627,62424,50627,0,12368,72.6,4.7,0
UDYAM-TN-09-21-0938531,Micro,2022Q2,427567,147162,41672,32253,86124,307211,16883,50467,76962,50467,0,7800,85.7,4.7,0
UDYAM-TN-09-21-0938531,Micro,2022Q3,311945,146861,26068,24148,44431,241509,13399,35151,56150,35151,0,7936,84.4,4.7,0
UDYAM-TN-09-21-0938531,Micro,2022Q4,299927,94301,27611,28269,30713,180894,5202,31534,53987,31534,0,12782,16.9,4.7,0
UDYAM-TN-09-21-0938531,Micro,2023Q1,301749,138755,23256,27097,57193,246300,14228,39475,54315,39475,0,7208,43.0,4.7,0
UDYAM-TN-09-21-0938531,Micro,2023Q2,390531,138239,39983,35905,68634,282762,12867,49806,70296,49806,0,1371,48.1,4.7,0
UDYAM-TN-09-21-0938531,Micro,2023Q3,339676,164901,32916,21800,44706,264323,3727,42731,61142,42731,0,13936,77.9,4.7,0
UDYAM-TN-09-21-0938531,Micro,2023Q4,277255,96863,26188,16070,65598,204719,3496,36321,49906,36321,0,6346,84.1,4.7,0
UDYAM-TN-09-21-0938531,Micro,2024Q1,368288,139179,37100,22014,42130,240423,18247,38992,66292,38992,0,17927,64.1,4.7,0
UDYAM-TN-09-21-0938531,Micro,2024Q2,411237,154423,29760,25166,57535,266884,19643,42461,74023,42461,0,13348,39.2,4.7,0
UDYAM-TN-09-21-0938531,Micro,2024Q3,338328,118609,39187,29332,77834,264961,987,42328,60899,42328,0,12169,73.2,4.7,0
UDYAM-TN-09-21-0938531,Micro,2024Q4,255877,103291,17561,18459,56322,195632,4923,29562,46058,29562,0,9391,82.9,4.7,0
UDYAM-TN-17-23-0901056,Micro,2022Q1,75109,23495,8894,5966,17306,55660,101,9236,13520,9236,0,964,10.5,0.3,0
UDYAM-TN-17-23-0901056,Micro,2022Q2,75962,25454,5167,6308,15146,52076,1575,8036,13673,8036,0,2871,79.7,0.3,0
UDYAM-TN-17-23-0901056,Micro,2022Q3,71778,31732,6992,5768,12478,56969,1470,10206,12920,10206,0,1909,25.8,0.3,0
UDYAM-TN-17-23-0901056,Micro,2022Q4,49884,24583,3899,4862,10140,43484,1006,7553,8979,7553,0,827,23.7,0.3,0
UDYAM-TN-17-23-0901056,Micro,2023Q1,69234,25041,6852,3470,13453,48815,418,8681,12462,8681,0,3166,66.5,0.3,0
UDYAM-TN-17-23-0901056,Micro,2023Q2,75890,25528,6372,7176,16608,55683,1772,9436,13660,9436,0,703,39.1,0.3,0
UDYAM-TN-17-23-0901056,Micro,2023Q3,54561,18970,5106,3846,13043,40965,1678,6712,9821,6712,0,340,52.8,0.3,0
UDYAM-TN-17-23-0901056,Micro,2023Q4,50063,24006,5788,4478,11141,45413,676,7593,9011,7593,0,2175,79.0,0.3,0
UDYAM-TN-17-23-0901056,Micro,2024Q1,52451,18785,5505,4153,7376,35819,2020,5662,9441,5662,0,1756,84.8,0.3,0
UDYAM-TN-17-23-0901056,Micro,2024Q2,83664,28739,9553,6097,16873,61262,2016,10704,15060,10704,0,1653,25.6,0.3,0
UDYAM-TN-17-23-0901056,Micro,2024Q3,66610,21693,3678,4740,9645,39755,2004,6197,11990,6197,0,1599,59.0,0.3,0
UDYAM-TN-17-23-0901056,Micro,2024Q4,51139,20157,5858,5001,11103,42119,103,6768,9205,6768,0,1699,38.4,0.3,0
UDYAM-TN-20-20-0676446,Micro,2022Q1,459598,147306,52081,30978,64057,294422,8424,46394,82728,46394,0,14206,70.0,13.2,0
UDYAM-TN-20-20-0676446,Micro,2022Q2,502387,162361,43584,47657,82128,335729,16999,57782,90430,57782,0,19876,82.5,13.2,0
UDYAM-TN-20-20-0676446,Micro,2022Q3,463101,197684,45092,23185,49468,315429,22290,54453,83358,54453,0,5944,83.7,13.2,0
UDYAM-TN-20-20-0676446,Micro,2022Q4,291986,92012,32148,15052,43533,182744,12552,28618,52558,28618,0,4342,58.7,13.2,0
UDYAM-TN-20-20-0676446,Micro,2023Q1,397618,191047,31208,23562,48310,294127,3900,43561,71571,43561,0,12863,53.6,13.2,0
UDYAM-TN-20-20-0676446,Micro,2023Q2,596811,240157,50625,58449,132227,481458,8479,75600,107426,75600,0,21097,74.6,13.2,0
UDYAM-TN-20-20-0676446,Micro,2023Q3,414680,162438,25909,36795,73649,298791,7511,45921,74642,45921,0,20421,88.5,13.2,0
UDYAM-TN-20-20-0676446,Micro,2023Q4,288825,97557,16861,25731,30855,171004,9341,28544,51988,28544,0,8740,82.6,13.2,0
UDYAM-TN-20-20-0676446,Micro,2024Q1,367430,155013,27686,29240,70699,282639,16704,49498,66137,49498,0,2367,92.3,13.2,0
UDYAM-TN-20-20-0676446,Micro,2024Q2,472315,170076,39032,40884,104014,354005,2973,56818,85017,56818,0,17009,62.6,13.2,0
UDYAM-TN-20-20-0676446,Micro,2024Q3,443566,200049,50740,32581,50640,334010,19815,52069,79842,52069,0,6827,60.3,13.2,0
UDYAM-TN-20-20-0676446,Micro,2024Q4,359343,133056,30255,32203,84431,279944,10051,45633,64682,45633,0,13254,53.2,13.2,0
UDYAM-TN-31-23-0494669,Micro,2022Q1,1518616,684993,78804,119866,372241,1255904,29053,192375,273351,192375,0,46287,35.7,7.6,0
UDYAM-TN-31-23-0494669,Micro,2022Q2,1930205,707717,191615,135213,346023,1380568,73405,226149,347437,226149,0,5813,21.5,7.6,0
UDYAM-TN-31-23-0494669,Micro,2022Q3,1768991,760194,156220,138853,275932,1331198,13633,195017,318418,195017,0,308,77.0,7.6,0
UDYAM-TN-31-23-0494669,Micro,2022Q4,1460539,470492,122959,82661,285631,961742,6147,171449,262897,171449,0,43086,64.3,7.6,0
UDYAM-TN-31-23-0494669,Micro,2023Q1,1780986,606688,138679,158792,213870,1118029,68906,195889,320578,195889,0,60202,21.0,7.6,0
UDYAM-TN-31-23-0494669,Micro,2023Q2,1985590,849179,225361,143044,295898,1513482,50069,270109,357406,270109,0,48347,79.3,7.6,0
UDYAM-TN-31-23-0494669,Micro,2023Q3,1296441,497367,102489,111539,149227,860622,8890,141289,233359,141289,0,8824,49.9,7.6,0
UDYAM-TN-31-23-0494669,Micro,2023Q4,1077779,508192,83717,75905,123313,791126,37150,116111,194000,116111,0,53094,55.9,7.6,0
UDYAM-TN-31-23-0494669,Micro,2024Q1,1311183,569006,131514,85430,132582,918532,9490,149027,236013,149027,0,51490,80.9,7.6,0
UDYAM-TN-31-23-0494669,Micro,2024Q2,1893370,731295,167095,120995,197000,1216386,39838,177023,340807,177023,0,63367,61.2,7.6,0
UDYAM-TN-31-23-0494669,Micro,2024Q3,1771556,882630,107284,172587,382962,1545463,21888,254208,318880,254208,0,38273,31.6,7.6,0
UDYAM-TN-31-23-0494669,Micro,2024Q4,1048283,520618,93203,77190,122136,813147,7565,137780,188691,137780,0,38782,65.1,7.6,0
UDYAM-TN-05-20-0641628,Micro,2022Q1,754126,371491,53641,39015,186780,650926,11681,106433,135743,106433,0,19493,42.8,5.6,0
UDYAM-TN-05-20-0641628,Micro,2022Q2,1233870,466231,77717,96270,305392,945610,61428,150239,222097,150239,0,6350,38.2,5.6,0
UDYAM-TN-05-20-0641628,Micro,2022Q3,1076708,388122,99397,67072,162933,717525,41662,124778,193807,124778,0,21270,53.5,5.6,0
UDYAM-TN-05-20-0641628,Micro,2022Q4,679541,278374,78220,51188,104539,512321,15123,88261,122317,88261,0,24868,15.4,5.6,0
UDYAM-TN-05-20-0641628,Micro,2023Q1,1002411,490614,86419,92944,203421,873399,26322,156175,180434,156175,0,34663,74.6,5.6,0
UDYAM-TN-05-20-0641628,Micro,2023Q2,966561,466873,108148,78507,105055,758583,25353,134922,173981,134922,0,30778,82.6,5.6,0
UDYAM-TN-05-20-0641628,Micro,2023Q3,1066088,503292,68491,73644,239139,884566,27904,136493,191896,136493,0,19454,39.4,5.6,0
UDYAM-TN-05-20-0641628,Micro,2023Q4,859263,269565,84797,49349,171107,574818,7628,82956,154667,82956,0,15498,58.0,5.6,0
UDYAM-TN-05-20-0641628,Micro,2024Q1,956826,309331,70088,58660,154566,592645,5831,106179,172229,106179,0,39830,30.9,5.6,0
UDYAM-TN-05-20-0641628,Micro,2024Q2,980612,421756,92249,64625,183115,761746,34246,124938,176510,124938,0,34345,90.9,5.6,0
UDYAM-TN-05-20-0641628,Micro,2024Q3,728322,228102,73084,67604,151796,520586,24500,92808,131098,92808,0,28685,49.6,5.6,0
UDYAM-TN-05-20-0641628,Micro,2024Q4,598896,247934,48751,44587,116248,457520,16531,81209,107801,81209,0,16372,16.4,5.6,0
